"station_id","station_name","climate_id","prov"
921,"WHALLEY BOLIVAR CRESCENT","1108886","BC"
922,"WHALLEY FOREST NURSERY","1108890","BC"
923,"WHALLEY HILTON ROAD","1108892","BC"
924,"WHISTLER ROUNDHOUSE","1108906","BC"
925,"WHITE ROCK CAMPBELL SCIENTIFIC","1108910","BC"
926,"WHITE ROCK BREARLEY","1108911","BC"
927,"WHITE ROCK OCEAN PARK","1108913","BC"
928,"WHITE ROCK STP","1108914","BC"
929,"WHONNOCK","1108920","BC"
930,"WHONNOCK NO 5 RD","1108923","BC"
931,"WHONNOCK THORN HILL","1108925","BC"
932,"WHONNOCK 269 ST","1108927","BC"
933,"YARROW","1109004","BC"
934,"YARROW SUMAS LAKE","1109006","BC"
935,"EDGE HILLS BUTCHER CREEK","111KFLR","BC"
936,"BIRKENHEAD LAKE","1110Q78","BC"
937,"BOSTON BAR","1110R04","BC"
938,"ALLISON PASS","1110350","BC"
939,"ALLISON PASS DOH","1110352","BC"
940,"BOSTON BAR ALPINE","111090D","BC"
941,"BOSTON BAR","111090M","BC"
942,"EAST LILLOOET","1112625","BC"
943,"GATES STATION","1113072","BC"
944,"HELLS GATE","1113420","BC"
945,"HOPE","1113539","BC"
946,"HOPE A","1113540","BC"
947,"HOPE DOG MOUNTAIN","1113545","BC"
948,"HOPE KAWKAWA LAKE","1113550","BC"
949,"HOPE LITTLE MOUNTAIN","1113570","BC"
950,"HOPE SLIDE","1113580","BC"
951,"HOPE SLIDE","1113581","BC"
952,"KWOTLENEMO LAKE","1114435","BC"
953,"LADNER CREEK","1114474","BC"
954,"LILLOOET A","11146K0","BC"
955,"LILLOOET","1114620","BC"
956,"LILLOOET CEDAR FALLS","1114621","BC"
957,"LILLOOET FOUNTAINVIEW","1114622","BC"
958,"LILLOOET HEIGHTS","1114623","BC"
959,"LILLOOET RUSSELL ST","1114626","BC"
960,"LILLOOET SETON BCHPA","1114627","BC"
961,"LYTTON","1114739","BC"
962,"LYTTON","1114740","BC"
963,"LYTTON","1114741","BC"
964,"LYTTON BOTANIE VALLEY","1114742","BC"
965,"LYTTON STEIN MOUNTAIN","1114743","BC"
966,"LYTTON 2","1114745","BC"
967,"MCGILLIVARY FALLS","1114992","BC"
968,"MOHA","1115196","BC"
969,"PAVILION","1116060","BC"
970,"PAVILION BLUE RIDGE","1116062","BC"
971,"PEMBERTON HATCHERY","1116084","BC"
972,"PORCUPINE CREEK","1116204","BC"
973,"SHALALTH","1117215","BC"
974,"SKAGIT RIVER","1117410","BC"
975,"TREASURE MOUNTAIN","1118235","BC"
976,"YALE","1119002","BC"
977,"KELOWNA N GLENMORE","112C991","BC"
978,"OKANAGAN CENTRE CAMP RD","112E700","BC"
979,"SUMMERLAND CS","112G8L1","BC"
980,"VERNON SOUTH","112HEHD","BC"
981,"OLIVER ROCKCLIFF","112N765","BC"
982,"ARAWANA","1120M47","BC"
983,"ADRA","1120090","BC"
984,"APEX MTN LODGE","1120447","BC"
985,"ARMSTRONG GRANDVIEW","1120475","BC"
986,"BANKEIR","1120630","BC"
987,"BANKIER CHAIN LAKE","1120633","BC"
988,"BLAKEBURN","1120882","BC"
989,"BROOKMERE","1121090","BC"
990,"CAWSTON SIMILKAMEEN","1121459","BC"
991,"CHUTE LAKE","1121620","BC"
992,"DOUGLAS LAKE","1122541","BC"
993,"GLENEMMA","1123195","BC"
994,"GRANITE CREEK","1123280","BC"
995,"HEDLEY","1123360","BC"
996,"HEDLEY NP MINE","1123390","BC"
997,"HIGHLAND VALLEY BCCL","1123468","BC"
998,"HIGHLAND VALLEY LORNEX","1123469","BC"
999,"JOE RICH CREEK","1123750","BC"
1000,"KELOWNA","1123930","BC"
1001,"KELOWNA A","1123970","BC"
1002,"KELOWNA BANKHEAD","1123972","BC"
1003,"KELOWNA BOWES STREET","1123975","BC"
1004,"KELOWNA CDA","1123980","BC"
1005,"KELOWNA DAV-SPIERS ROAD","1123982","BC"
1006,"KELOWNA EAST","1123984","BC"
1007,"KELOWNA LAKEVIEW","1123990","BC"
1008,"KELOWNA PC BURNETTS NURSERY","1123992","BC"
1009,"KEREMEOS","1124110","BC"
1010,"KEREMEOS 2","1124112","BC"
1011,"KEREMEOS WEST","1124118","BC"
1012,"KIRTON","1124260","BC"
1013,"LAC LE JEUNE WALLOPER LK","1124460","BC"
1014,"LOGAN LAKE","1124668","BC"
1015,"MAMIT LAKE","1124860","BC"
1016,"MANNING PARK","1124890","BC"
1017,"MCCULLOCH","1124980","BC"
1018,"OKANAGAN FALLS 2S","1125G0A","BC"
1019,"MEADOWGREEN","1125060","BC"
1020,"MERRITT","1125070","BC"
1021,"MERRITT CRAIGMONT MINES","1125075","BC"
1022,"MERRITT STP","1125079","BC"
1023,"MT BALDY","1125221","BC"
1024,"MT KOBAU OBSERVATORY","1125223","BC"
1025,"NARAMATA","1125380","BC"
1026,"NARAMATA","1125381","BC"
1027,"NICKLEN LAKE","1125570","BC"
1028,"NICOLA LAKE","1125585","BC"
1029,"NICOLA LAKE","1125586","BC"
1030,"NICOLA LAKE W END","1125590","BC"
1031,"OLIVER MONASHEE VINEYARD","11257FN","BC"
1032,"OKANAGAN CENTRE","1125700","BC"
1033,"OKANAGAN FALLS","1125701","BC"
1034,"OKANAGAN MISSION","1125703","BC"
1035,"OKANAGAN MISSION TOZER","1125707","BC"
1036,"OK FALLS MCLEAN CRK","1125712","BC"
1037,"OLIVER","1125760","BC"
1038,"OLIVER EAST","1125765","BC"
1039,"OLIVER STP","1125766","BC"
1040,"OSOYOOS","1125850","BC"
1041,"OSOYOOS CS","1125852","BC"
1042,"OSOYOOS EAST","1125855","BC"
1043,"OSOYOOS WEST","1125865","BC"
1044,"OSPREY LAKE","1125880","BC"
1045,"OYAMA","1125907","BC"
1046,"PEACHLAND","1126070","BC"
1047,"PEACHLAND","1126071","BC"
1048,"PEACHLAND BRENDA MINES","1126077","BC"
1049,"PEACHLAND MINOS ROCK","1126079","BC"
1050,"PEACHLAND TREPANIER CR","1126080","BC"
1051,"PENNASK LAKE LODGE","1126135","BC"
1052,"PENTICTON","1126145","BC"
1053,"PENTICTON A","1126150","BC"
1054,"PENTICTON SEWAGE PLANT","1126160","BC"
1055,"PRINCETON","1126505","BC"
1056,"PRINCETON A","1126510","BC"
1057,"PRINCETON 8NE","1126514","BC"
1058,"RUTLAND MISSION CREEK","1126915","BC"
1059,"SIMILKAMEEN COPPER MTN","1127358","BC"
1060,"SIMILKAMEEN MINE","1127360","BC"
1061,"SUMMERLAND","1127798","BC"
1062,"SUMMERLAND CDA","1127800","BC"
1063,"SUMMERLAND CDA EL","1127830","BC"
1064,"VERNON","1128550","BC"
1065,"VERNON","1128551","BC"
1066,"VERNON BELLA VISTA","1128553","BC"
1067,"VERNON BX","1128554","BC"
1068,"VERNON COLDSTREAM RANCH","1128580","BC"
1069,"VERNON NORTH","1128583","BC"
1070,"VERNON SILVER STAR LODGE","1128584","BC"
1071,"VERNON SOUTHWEST","1128585","BC"
1072,"WESTBANK","1128758","BC"
1073,"WESTBANK IRRIGATION","1128759","BC"
1074,"WINFIELD","1128958","BC"
1075,"WINFIELD WOOD LAKE","1128959","BC"
1076,"WOODS LAKE","1128983","BC"
1077,"BEAVERDELL","1130770","BC"
1078,"BEAVERDELL NORTH","1130771","BC"
1079,"BIG WHITE","1130874","BC"
1080,"BIG WHITE MTN LODGE","1130875","BC"
1081,"BRIDESVILLE","1130975","BC"
1082,"CARMI","1131410","BC"
1083,"CHRISTIAN VALLEY","1131615","BC"
1084,"GRAND FORKS","1133270","BC"
1085,"GRAND FORKS A","1133271","BC"
1086,"GRAND FORKS PHOENIX","1133274","BC"
1087,"GRAND FORKS RAYFIELD","1133275","BC"
1088,"GREENWOOD","1133300","BC"
1089,"KETTLE VALLEY BCFS","1134130","BC"
1090,"LYNCH CREEK","1134735","BC"
1091,"MIDWAY","1135126","BC"
1092,"ROCK CREEK","1136812","BC"
1093,"ROCK CREEK MT BALDY","1136813","BC"
1094,"ROCK CREEK WEST","1136815","BC"
1095,"NELSON RIXEN CREEK","114EMDM","BC"
1096,"PASSMORE","114Q3C9","BC"
1097,"YAHK","114R00A","BC"
1098,"YMIR","114R006","BC"
1099,"ARGENTA","1140448","BC"
1100,"BILLINGS","1140876","BC"
1101,"BIRCHBANK","1140877","BC"
1102,"BONNINGTON FALLS","1140903","BC"
1103,"BOSWELL","1140905","BC"
1104,"CASTLEGAR","1141450","BC"
1105,"CASTLEGAR A","1141455","BC"
1106,"CASTLEGAR BCHPA DAM","1141457","BC"
1107,"COLUMBIA GARDENS","1141800","BC"
1108,"COLUMBIA GARDENS NORTH","1141803","BC"
1109,"CRAWFORD BAY","1142112","BC"
1110,"CRESCENT VALLEY","1142130","BC"
1111,"CRESTON","1142160","BC"
1112,"CRESTON SOUTHEAST","1142161","BC"
1113,"CRESTON WPCC","1142164","BC"
1114,"DEER PARK","1142400","BC"
1115,"DUNCAN LAKE DAM","1142574","BC"
1116,"EDGEWOOD","1142640","BC"
1117,"FAUQUIER","1142820","BC"
1118,"FAUQUIER 2","1142826","BC"
1119,"FERGUSON","1142845","BC"
1120,"GENELLE","1143085","BC"
1121,"GERRARD","1143120","BC"
1122,"HARROP","1143338","BC"
1123,"HOWSER","1143617","BC"
1124,"KASLO","1143900","BC"
1125,"KINGSGATE","1144230","BC"
1126,"KOOTENAY BAY","1144388","BC"
1127,"KOOTENAY PASS","1144413","BC"
1128,"LARDEAU","1144580","BC"
1129,"LARDEAU CREEK GALENA LODGE","1144582","BC"
1130,"LISTER","1144635","BC"
1131,"NAKUSP","1145300","BC"
1132,"NAKUSP GLENBANK","1145303","BC"
1133,"NEEDLES WHATSHAN BCHPA","1145419","BC"
1134,"NEEDLES WHATSHAN PH","1145420","BC"
1135,"NELSON","1145430","BC"
1136,"NELSON CITY HALL","1145433","BC"
1137,"NELSON NE","1145442","BC"
1138,"NELSON NOTRE DAME U","1145443","BC"
1139,"NELSON 3","1145444","BC"
1140,"NELSON 2","1145445","BC"
1141,"NELSON VOCATIONAL SCHOOL","1145446","BC"
1142,"NEW DENVER","1145460","BC"
1143,"OLD GLORY MOUNTAIN","1145730","BC"
1144,"PATERSON","1146000","BC"
1145,"PERRY SIDING","1146168","BC"
1146,"ROBSON","1146810","BC"
1147,"ROSSLAND CITY YARD","1146870","BC"
1148,"ROSSLAND MACLEAN","1146874","BC"
1149,"SALMO BCFS","1146944","BC"
1150,"SANDON","1147020","BC"
1151,"SHELTER BAY","1147250","BC"
1152,"SIRDAR","1147400","BC"
1153,"SOUTH SLOCAN","1147620","BC"
1154,"SOUTH SLOCAN 2","1147622","BC"
1155,"TARRYS","1147995","BC"
1156,"TRAIL SUNNINGDALE","1148212","BC"
1157,"TROUT LAKE","1148262","BC"
1158,"WANETA","1148670","BC"
1159,"WARFIELD","1148700","BC"
1160,"WEST CRESTON","1148790","BC"
1161,"WILMER","1148957","BC"
1162,"WYNNDEL","1149000","BC"
1163,"WYNNDEL NORTH","1149001","BC"
1164,"KIMBERLEY MEADOWBROOK","115D202","BC"
1165,"WINDERMERE","115H9NP","BC"
1166,"ABERFELDIE","1150060","BC"
1167,"BAYNES LAKE KOOTENAY RIVER","1150690","BC"
1168,"CANAL FLATS RANGER STN","1151288","BC"
1169,"CANAL FLATS","1151290","BC"
1170,"CORBIN","1151915","BC"
1171,"CRANBROOK CITY","1152J02","BC"
1172,"CRANBROOK","1152090","BC"
1173,"CRANBROOK A","1152100","BC"
1174,"CRANBROOK A","1152102","BC"
1175,"CRANBROOK MAYOOK","1152103","BC"
1176,"CRANBROOK MT BAKER","1152104","BC"
1177,"CRANBROOK SE","1152109","BC"
1178,"ELKFORD","1152653","BC"
1179,"ELKO","1152670","BC"
1180,"FERNIE","1152850","BC"
1181,"FERNIE SNOW VALLEY","1152851","BC"
1182,"FERNIE 2","1152852","BC"
1183,"FORDING RIVER CLODE CRK","1152898","BC"
1184,"FORDING RIVER COMINCO","1152899","BC"
1185,"FORT STEELE","1153033","BC"
1186,"FT STEELE DANDY CRK","1153034","BC"
1187,"GRASMERE","1153282","BC"
1188,"HANSON LAKE","1153335","BC"
1189,"INVERMERE","1153655","BC"
1190,"INVERMERE 2","1153656","BC"
1191,"KIMBERLEY","1154195","BC"
1192,"KIMBERLEY A","1154200","BC"
1193,"KIMBERLEY CHAPMAN CAMP","1154201","BC"
1194,"KIMBERLEY PCC","1154203","BC"
1195,"KOOTENAY NAT PARK ADMIN","1154395","BC"
1196,"KOOTENAY NP KTNY CRSG","1154400","BC"
1197,"KTNY NP MARBLE CANYON","1154402","BC"
1198,"KOOTENAY NAT PARK RADIUM","1154405","BC"
1199,"KOOTENAY NP WEST GATE","1154410","BC"
1200,"MARYSVILLE","1154909","BC"
1201,"MOYIE","1155236","BC"
1202,"NATAL","1155401","BC"
1203,"NATAL HARMER RIDGE","1155402","BC"
1204,"NATAL KAISER RESOURCES","1155403","BC"
1205,"NEWGATE","1155490","BC"
1206,"SINCLAIR PASS","1157380","BC"
1207,"SPARWOOD","1157630","BC"
1208,"TOBACCO PLAINS","1158200","BC"
1209,"WARDNER KTNY HATCHERY","1158692","BC"
1210,"WASA","1158730","BC"
1211,"WHITESWAN LAKE","1158917","BC"
1212,"WYCLIFFE","1158990","BC"
1213,"CLEARWATER CANDLE CRK","116A655","BC"
1214,"HORSE LAKE LONE BUTE","116CNR6","BC"
1215,"KAMLOOPS DALLAS","116CQAK","BC"
1216,"KAMLOOPS PRATT ROAD","116C8P0","BC"
1217,"VIDETTE LAKE SHARPE LAKE","116HFF6","BC"
1218,"CLEARWATER SPAHATS CREEK","116JF55","BC"
1219,"KAMLOOPS RIDGEVIEW TERRACE","116LQPJ","BC"
1220,"KAMLOOPS RAYLEIGH","116L87J","BC"
1221,"MONTE CREEK WEST","116NJRF","BC"
1222,"MONTE CREEK","116NJ9F","BC"
1223,"MONTE LAKE PAXTON VALLEY","116NJ97","BC"
1224,"108 MILE HOUSE WATSON LAKE","116N7R6","BC"
1225,"ADAMS LAKE SKWAAM BAY","1160075","BC"
1226,"ARMSTRONG","1160450","BC"
1227,"ARMSTRONG HULLCAR","1160483","BC"
1228,"ARMSTRONG NORTH","1160485","BC"
1229,"ASHCROFT","1160510","BC"
1230,"ASHCROFT","1160511","BC"
1231,"ASHCROFT NORTH","1160520","BC"
1232,"ASHCROFT M","1160540","BC"
1233,"ASHCROFT VENABLES VLY","1160546","BC"
1234,"AVOLA","1160565","BC"
1235,"BARRIERE","1160670","BC"
1236,"BARRIERE NORTH","1160673","BC"
1237,"BLUE RIVER A","1160899","BC"
1238,"BLUE RIVER NORTH","1160900","BC"
1239,"BRIDGE LAKE","1160985","BC"
1240,"BRIDGE LAKE 2","1160986","BC"
1241,"CLEARWATER BLACKPOOL","1161FN5","BC"
1242,"CLEARWATER AXEL CRK","1161F55","BC"
1243,"BUFFALO LAKE","1161104","BC"
1244,"CACHE CREEK 16 MILE","1161215","BC"
1245,"CANIM LAKE EAGLE CREEK","1161306","BC"
1246,"CANOE POINT","1161312","BC"
1247,"CELISTA","116146F","BC"
1248,"CHASE","1161470","BC"
1249,"CHERRYVILLE","1161506","BC"
1250,"CHINOOK COVE","1161590","BC"
1251,"CHINOOK COVE POSBY LAKE","1161592","BC"
1252,"CLEARWATER","1161655","BC"
1253,"CLEARWATER SUNSHINE","1161656","BC"
1254,"CLINTON","1161660","BC"
1255,"CLINTON (AUT)","1161661","BC"
1256,"CRISS CREEK","1162177","BC"
1257,"DARFIELD","1162265","BC"
1258,"EAGLE BAY","1162580","BC"
1259,"ENDERBY","1162680","BC"
1260,"ENDERBY ASHTON CREEK","1162682","BC"
1261,"ENDERBY VALECAIRN FARM","1162683","BC"
1262,"FALKLAND SALMON VALLEY","1162784","BC"
1263,"FALKLAND SPANISH LAKE","1162785","BC"
1264,"GRIFFIN LAKE","1163306","BC"
1265,"HAT CREEK","1163340","BC"
1266,"HEFFLEY CREEK","1163400","BC"
1267,"HEMP CREEK CLEARWATER","1163450","BC"
1268,"HIGHLAND VALLEY","1163465","BC"
1269,"HIGHLAND VALLEY 2","1163466","BC"
1270,"HIGHLAND VALLEY 3","1163467","BC"
1271,"HOOPATATKWA LAKE","1163530","BC"
1272,"HORSE LAKE","1163595","BC"
1273,"HORSE LAKE FAWN CREEK","1163596","BC"
1274,"KAMLOOPS","1163779","BC"
1275,"KAMLOOPS A","1163780","BC"
1276,"KAMLOOPS AFTON MINES","1163790","BC"
1277,"KAMLOOPS CDA","1163810","BC"
1278,"KAMLOOPS CHERRY CREEK","1163814","BC"
1279,"KAMLOOPS CHERRY CREEK 2","1163815","BC"
1280,"KAMLOOPS GLENEAGLES","1163817","BC"
1281,"KAMLOOPS KIMBERLY CRESCENT","1163826","BC"
1282,"KAMLOOPS MISSION FLATS","1163840","BC"
1283,"KAMLOOPS TUNSTALL CRES","1163873","BC"
1284,"KAMLOOPS VALLEYVIEW","1163875","BC"
1285,"LONE BUTTE 3","1164GA5","BC"
1286,"LONE BUTTE 2","1164G1E","BC"
1287,"KNUTSFORD 2S","1164LH5","BC"
1288,"KNOUFF LAKE","1164380","BC"
1289,"KNOUFF LAKE 2","1164381","BC"
1290,"KNUTSFORD","1164384","BC"
1291,"LAC DES ROCHES","1164445","BC"
1292,"LITTLE FORT 2","11646L6","BC"
1293,"LITTLE FORT","1164636","BC"
1294,"LONE BUTTE","1164715","BC"
1295,"LOON LAKE","1164717","BC"
1296,"LOUIS CRK MEL-BAR RANCH","1164720","BC"
1297,"LUMBY","1164729","BC"
1298,"LUMBY SIGALET RD","1164730","BC"
1299,"MABEL LAKE","1164770","BC"
1300,"MALAKWA EAGLE R HATCHERY","1164830","BC"
1301,"MARA LAKE","1164903","BC"
1302,"MCLURE","1165030","BC"
1303,"MONTE LAKE","1165197","BC"
1304,"MONTE LAKE 2","1165198","BC"
1305,"MOUL CREEK CLEARWATER","1165210","BC"
1306,"MT LOLO ADMIN KAMLOOPS","1165224","BC"
1307,"MT LOLO KAMLOOPS","1165225","BC"
1308,"100 MILE HOUSE","1165791","BC"
1309,"100 MILE HOUSE 6NE","1165793","BC"
1310,"PINANTAN LAKE","1166JFR","BC"
1311,"SALMON ARM A","1166R45","BC"
1312,"PRITCHARD","1166527","BC"
1313,"RED LAKE","1166658","BC"
1314,"RED LAKE 2","1166659","BC"
1315,"RICHLAND","1166760","BC"
1316,"RUTH LAKE","1166912","BC"
1317,"SALMON ARM","1166945","BC"
1318,"SALMON ARM 2","1166946","BC"
1319,"SALMON ARM 3","1166947","BC"
1320,"SAMATOSUM MOUNTAIN MINE","1167008","BC"
1321,"70 MILE HOUSE","1167191","BC"
1322,"SEYMOUR ARM","1167193","BC"
1323,"SEYMOUR ARM NINE MILE LIGHT","1167194","BC"
1324,"SHUSWAP FALLS","1167260","BC"
1325,"SICAMOUS","1167275","BC"
1326,"SICAMOUS 2","1167276","BC"
1327,"SILVER CREEK","1167337","BC"
1328,"SORRENTO","1167590","BC"
1329,"SORRENTO EAST","1167592","BC"
1330,"SPENCES BRIDGE","1167635","BC"
1331,"SPENCES BRIDGE NICOLA","1167637","BC"
1332,"SUGAR LAKE","1167778","BC"
1333,"TAPPEN","1167980","BC"
1334,"TAPPEN FORD ROAD","1167982","BC"
1335,"TAPPEN NORTH","1167984","BC"
1336,"TAPPEN TULARI FARM","1167986","BC"
1337,"THIMBLE RANCH","1168A5H","BC"
1338,"SUN PEAKS MOUNTAIN","1168204","BC"
1339,"TRANQUILLE","1168220","BC"
1340,"VAVENBY","1168520","BC"
1341,"VINSULLA","1168667","BC"
1342,"WATCH LAKE EAST","1168736","BC"
1343,"WATCH LAKE NORTH","1168739","BC"
1344,"WESTWOLD","1168880","BC"
1345,"GLACIER NP MT FIDELITY","117CA90","BC"
1346,"YOHO NAT PARK BOULDER CR","117R00F","BC"
1347,"YOHO NP OHARA LAKE","117R00H","BC"
1348,"YOHO NAT PARK LEANCHOIL","117R00Q","BC"
1349,"YOHO NP WEST GATE","117R009","BC"
1350,"BOBBIE BURNS","1170R01","BC"
1351,"ALBREDA","1170237","BC"
1352,"BRISCO","1171020","BC"
1353,"BUGABOO CREEK LODGE","1171105","BC"
1354,"CANOE RIVER","1171313","BC"
1355,"CARIBOO LODGE","1171393","BC"
1356,"DONALD","1172525","BC"
1357,"DOWNIE SLIDE BCHPA","1172543","BC"
1358,"FIELD","1172870","BC"
1359,"FLAT CREEK","1172895","BC"
1360,"GOLDSTREAM RIVER BREWSTER CREEK","1173BDB","BC"
1361,"GLACIER","1173180","BC"
1362,"GLACIER AVALANCHE RS","1173190","BC"
1363,"GLACIER NP ROGERS PASS","1173191","BC"
1364,"GOLDEN A","1173210","BC"
1365,"GOLDSTREAM RIVER","1173242","BC"
1366,"GOLDSTREAM RIVER STITT CREEK","1173243","BC"
1367,"MICA DAM","1175122","BC"
1368,"PARSON COLUMBIA MINES","1175982","BC"
1369,"REVELSTOKE CARNES CREEK","1176GEB","BC"
1370,"REVELSTOKE A","1176749","BC"
1371,"REVELSTOKE","1176750","BC"
1372,"REVELSTOKE AIRPORT RD","1176751","BC"
1373,"REVELSTOKE MT COPELAND","1176753","BC"
1374,"ROGERS PASS","1176825","BC"
1375,"SIDMOUTH","1177290","BC"
1376,"SPILLIMACHEEN","1177640","BC"
1377,"STONEY CREEK","1177773","BC"
1378,"VALEMOUNT NORTH","1178CL9","BC"
1379,"VALEMOUNT EAST","11783L9","BC"
1380,"VALEMOUNT","1178339","BC"
1381,"WILDCAT CR. MISTAYA LODGE","1178931","BC"
1382,"YOHO NP WAPTA LAKE","117900R","BC"
1383,"YOHO NAT PARK FIELD","1179007","BC"
1384,"YOHO NAT PARK HECTOR","1179008","BC"
1385,"YOHO NAT PARK OTTERTAIL","1179009","BC"
1386,"FINLAY FORKS 2","118BHQ1","BC"
1387,"HALFWAY RIVER","118CCB1","BC"
1388,"FORT ST JOHN 8NW","118L0LK","BC"
1389,"HUDSON HOPE BRENOT CREEK","118L6C0","BC"
1390,"BOUNDARY LAKE","1180R07","BC"
1391,"ARRAS","1180490","BC"
1392,"BAKER MINE","1180580","BC"
1393,"BALDONNEL","1180585","BC"
1394,"BEATTON RIVER","1180749","BC"
1395,"BEATTON RIVER A","1180750","BC"
1396,"BLACKWATER CREEK","1180881","BC"
1397,"BULLMOOSE","1181120","BC"
1398,"CHARLIE LAKE","11814FR","BC"
1399,"CECIL LAKE CDA","1181465","BC"
1400,"CHETWYND A","1181508","BC"
1401,"CHETWYND BCFS","1181509","BC"
1402,"CHETWYND SUKUNKA","1181510","BC"
1403,"DAWSON CREEK","1182280","BC"
1404,"DAWSON CREEK A","1182285","BC"
1405,"DAWSON CREEK RADIO BCN","1182290","BC"
1406,"DENISON PLANT SITE","1182427","BC"
1407,"DENISON SHERIFF","1182428","BC"
1408,"FARRELL CREEK","1182810","BC"
1409,"FINLAY FORKS","1182880","BC"
1410,"FINLAY FORKS","1182881","BC"
1411,"FORT ST JOHN","1182998","BC"
1412,"HUDSON HOPE BCHPA DAM","1183FL0","BC"
1413,"FORT ST JOHN A","1183000","BC"
1414,"FORT ST JOHN PINEVIEW","1183032","BC"
1415,"GERMANSEN LANDING","1183090","BC"
1416,"HUDSON HOPE","1183628","BC"
1417,"HUDSON HOPE","1183629","BC"
1418,"HUDSON HOPE","1183630","BC"
1419,"HUDSON HOPE LYNX CREEK","1183631","BC"
1420,"INGENIKA POINT","1183651","BC"
1421,"LONE PRAIRIE SOUTH","1184GJ6","BC"
1422,"LONE PRAIRIE","1184716","BC"
1423,"MACKENZIE A","1184790","BC"
1424,"MACKENZIE BCFS","1184792","BC"
1425,"MACKENZIE TOWNSITE","1184795","BC"
1426,"MCLEOD LAKE","1185020","BC"
1427,"MORFEE LAKES MILL SITE","11851RQ","BC"
1428,"NORTH PINE CDA EPF","1185640","BC"
1429,"PINE PASS MT LEMORAY","1186A71","BC"
1430,"PINK MOUNTAIN 2","1186J7K","BC"
1431,"PINE PASS","1186171","BC"
1432,"PINK MOUNTAIN","1186172","BC"
1433,"POUCE COUPE","1186350","BC"
1434,"POUCE COUPE MTN VIEW","1186352","BC"
1435,"PRESPATOU","1186428","BC"
1436,"PROGRESS","1186540","BC"
1437,"ROLLA","1186839","BC"
1438,"ROLLA GOLATA CREEK","1186842","BC"
1439,"ROSE PRAIRIE","1186868","BC"
1440,"SIKANNI CHIEF","1187335","BC"
1441,"SUMMIT LAKE BCFS","1187861","BC"
1442,"SWEETWATER","1187885","BC"
1443,"TAYLOR FLATS","1188020","BC"
1444,"TAYLOR 3SE","1188026","BC"
1445,"TUMBLER RIDGE","1188297","BC"
1446,"WARE","1188696","BC"
1447,"WOLVERINE RIVER","1188971","BC"
1448,"WONOWON","1188973","BC"
1449,"LOWER LIARD BRIDGE","119M720","BC"
1450,"BUCKINGHORSE RIVER","1191101","BC"
1451,"CASSIAR","1191440","BC"
1452,"CASSIAR MINE","1191442","BC"
1453,"CHURCHILL COPPER ONE","1191618","BC"
1454,"DEASE LAKE","1192340","BC"
1455,"FORT NELSON A","1192940","BC"
1456,"FORT NELSON ALPINE RD","1192942","BC"
1457,"FT NELSON CHURCHILL MINE","1192943","BC"
1458,"FORT NELSON GARDINER CR","1192945","BC"
1459,"GOOD HOPE LAKE","1193245","BC"
1460,"LIARD RIVER (AUT)","1194605","BC"
1461,"LOWER POST","1194722","BC"
1462,"MILE 371 ALASKA HWY","1195ABR","BC"
1463,"MILE 351 ALASKA HWY","1195A29","BC"
1464,"TETSA RIVER","1195J29","BC"
1465,"MILE 306 ALASKA HWY","11951B9","BC"
1466,"MILE 318 ALASKA HWY","11951K9","BC"
1467,"MILE 295 ALASKA HWY","119512R","BC"
1468,"MIDWAY PROJECT","1195127","BC"
1469,"MINAKER RIVER","1195165","BC"
1470,"MUNCHO LAKE","1195250","BC"
1471,"PROPHET RIVER","1196543","BC"
1472,"SIERRA","1197331","BC"
1473,"SMITH RIVER A","1197530","BC"
1474,"SUMMIT LAKE","1197860","BC"
1475,"TOAD RIVER","1198194","BC"
1476,"TOAD RIVER BONANZA CREEK","1198196","BC"
1477,"TRUTCH MILE 200","1198281","BC"
1478,"TRUTCH MOUNTAIN","1198282","BC"
1479,"YOYO","1199020","BC"
1480,"JOHNNY MOUNTAIN","120CPNA","BC"
1481,"FRASER CAMP","120C036","BC"
1482,"WINDY CRAGGY","120HRNP","BC"
1483,"BOB QUINN","1200R0A","BC"
1484,"BOB QUINN AGS","1200R0J","BC"
1485,"ATLIN","1200560","BC"
1486,"BEARSKIN LAKE","1200730","BC"
1487,"BENNETT","1200847","BC"
1488,"BRONSON CREEK","1201086","BC"
1489,"COLD FISH LAKE","1201770","BC"
1490,"EDDONTENAJON","1202638","BC"
1491,"GALORE CREEK","1203046","BC"
1492,"GRAHAM INLET","1203255","BC"
1493,"HATIN LAKE","12033M0","BC"
1494,"HAINES APPS NO 2","1203315","BC"
1495,"HYLAND POST","1203640","BC"
1496,"ISKUT","1203670","BC"
1497,"ISKUT RANCH","1203672","BC"
1498,"KINASKAN LAKE","1204215","BC"
1499,"KUTCHO CREEK","1204432","BC"
1500,"LINDEMAN CITY","1204632","BC"
1501,"MCBRIDE RIVER","1204958","BC"
1502,"MULE CREEK","1205248","BC"
1503,"NAKONAKE RIVER","1205295","BC"
1504,"PLEASANT CAMP","1206197","BC"
1505,"PORTERS LANDING","1206258","BC"
1506,"SCHAFT CREEK","1207126","BC"
1507,"TELEGRAPH CREEK","1208040","BC"
1508,"TELEGRAPH CREEK","1208041","BC"
1509,"TODAGIN RANCH","1208202","BC"
1510,"TULSEQUAH","1208295","BC"
5017,"CASTLE ROCK 6 NORTH","109A4NG","BC"
6807,"SAANICHTON MT NEWTON 2","101F940","BC"
